VOC,Temperature,Humidity,actual_vqi,actual_status,pred_class,pred_status,freshness_score,final_price
0.0125,26.6,76.0,89.82214261344254,Fresh,2,Fresh,9.979401431628503,86.92604421566126
0.024,28.2,71.0,92.02702149437052,Fresh,2,Fresh,9.980586141638923,87.58869258995009
0.079,26.86,62.33,76.9795581712726,Moderate,1,Moderate,6.529241862241179,79.62310931362295
0.0116,28.3,71.0,93.5423404981235,Fresh,2,Fresh,9.98079406877514,88.0434962182122
0.0154,27.4,76.0,94.12743091095189,Fresh,2,Fresh,9.981331964896526,88.21956123818208
0.0226,26.8,71.0,93.46584783350393,Fresh,2,Fresh,9.980273991299327,88.0200283413505
0.0187,27.4,73.0,96.06448311156602,Fresh,2,Fresh,9.981331964896526,88.80067689836633
0.0144,27.4,75.0,95.13135448652336,Fresh,2,Fresh,9.981331964896526,88.52073831085353
0.074,25.39,65.85,71.94584271579667,Moderate,1,Moderate,6.518095793202519,78.10184860794152
0.074,25.56,65.47,72.64917604912999,Moderate,1,Moderate,6.518095793202519,78.3128486079415
0.0134,26.9,78.0,89.80194472876151,Fresh,2,Fresh,9.981028434354812,86.92161185298326
0.0372,28.0,70.0,90.14189696349368,Fresh,2,Fresh,9.96459683519788,87.00716592424598
0.077,26.15,64.04,74.48573865574889,Moderate,1,Moderate,6.516716576414183,78.86243817313886
